Paper_ID,DOI,Source,Cultivar,Gene_Target,Modification_Type,Genotype_Line,Stomatal_Density_mm2,WT_Stomatal_Density_mm2,Relative_Stomatal_Reduction_Pct,Photosynthetic_Rate_A,Stomatal_Conductance_gs,WUE_intrinsic,CO2_ppm,PPFD_umol,Temperature_C,RH_Pct,Water_Treatment,Extraction_Method,VPD_kPa,VPD_x_Reduction,PPFD_x_Reduction,Reduction_Squared,Is_Drought,Study_Karavolias2023,Study_Karavolias2024
Caine2019,10.1111/nph.15344,Fig3a_3b,IR64,OsEPF1,Overexpression,IR64 Control,165.1,165.1,0.0,30.06252415706068,0.4936813186813186,60.89459539883188,450.0,1000.0,30.0,60.0,Well_Watered,WebPlotDigitizer,1.6972260235036054,0.0,0.0,0.0,0,0,0
Caine2019,10.1111/nph.15344,Fig3a_3b,IR64,OsEPF1,Overexpression,IR64 Control,165.1,165.1,0.0,29.6480647826054,0.4814713064713064,61.578051244414695,450.0,1000.0,30.0,60.0,Well_Watered,WebPlotDigitizer,1.6972260235036054,0.0,0.0,0.0,0,0,0
Caine2019,10.1111/nph.15344,Fig3a_3b,IR64,OsEPF1,Overexpression,IR64 Control,165.1,165.1,0.0,28.759937551629797,0.4631562881562881,62.09553510784896,450.0,1000.0,30.0,60.0,Well_Watered,WebPlotDigitizer,1.6972260235036054,0.0,0.0,0.0,0,0,0
Caine2019,10.1111/nph.15344,Fig3a_3b,IR64,OsEPF1,Overexpression,IR64 Control,165.1,165.1,0.0,27.69418487445907,0.428052503052503,64.69810286581183,450.0,1000.0,30.0,60.0,Well_Watered,WebPlotDigitizer,1.6972260235036054,0.0,0.0,0.0,0,0,0
Caine2019,10.1111/nph.15344,Fig3a_3b,IR64,OsEPF1,Overexpression,IR64 Control,165.1,165.1,0.0,27.042891571743624,0.4219474969474969,64.09065527673596,450.0,1000.0,30.0,60.0,Well_Watered,WebPlotDigitizer,1.6972260235036054,0.0,0.0,0.0,0,0,0
Caine2019,10.1111/nph.15344,Fig3a_3b,IR64,OsEPF1,Overexpression,OsEPF1oeW,100.67,165.1,39.02483343428224,30.38817080841841,0.3135836385836385,96.90611074503916,450.0,1000.0,30.0,60.0,Well_Watered,WebPlotDigitizer,1.6972260235036054,66.2339628675574,39.02483343428224,1522.9376245734732,0,0,0
Caine2019,10.1111/nph.15344,Fig3a_3b,IR64,OsEPF1,Overexpression,OsEPF1oeW,100.67,165.1,39.02483343428224,28.99677147988995,0.3387667887667888,85.59508322951835,450.0,1000.0,30.0,60.0,Well_Watered,WebPlotDigitizer,1.6972260235036054,66.2339628675574,39.02483343428224,1522.9376245734732,0,0,0
Caine2019,10.1111/nph.15344,Fig3a_3b,IR64,OsEPF1,Overexpression,OsEPF1oeW,100.67,165.1,39.02483343428224,26.450806751093225,0.3937118437118437,67.18316244113925,450.0,1000.0,30.0,60.0,Well_Watered,WebPlotDigitizer,1.6972260235036054,66.2339628675574,39.02483343428224,1522.9376245734732,0,0,0
Caine2019,10.1111/nph.15344,Fig3a_3b,IR64,OsEPF1,Overexpression,OsEPF1oeW,100.67,165.1,39.02483343428224,25.059407422564774,0.4524725274725273,55.38326837773881,450.0,1000.0,30.0,60.0,Well_Watered,WebPlotDigitizer,1.6972260235036054,66.2339628675574,39.02483343428224,1522.9376245734732,0,0,0
Caine2019,10.1111/nph.15344,Fig3a_3b,IR64,OsEPF1,Overexpression,OsEPF1oeW,100.67,165.1,39.02483343428224,24.082467468491615,0.4532356532356532,53.13453894583684,450.0,1000.0,30.0,60.0,Well_Watered,WebPlotDigitizer,1.6972260235036054,66.2339628675574,39.02483343428224,1522.9376245734732,0,0,0
Caine2019,10.1111/nph.15344,Fig3a_3b,IR64,OsEPF1,Overexpression,OsEPF1oeS,47.32,165.1,71.33858267716535,27.338933982068824,0.4417887667887668,61.88236559473327,450.0,1000.0,30.0,60.0,Well_Watered,WebPlotDigitizer,1.6972260235036054,121.07769899954853,71.33858267716535,5089.193378386756,0,0,0
Caine2019,10.1111/nph.15344,Fig3a_3b,IR64,OsEPF1,Overexpression,OsEPF1oeS,47.32,165.1,71.33858267716535,26.450806751093225,0.4059218559218558,65.162312315071,450.0,1000.0,30.0,60.0,Well_Watered,WebPlotDigitizer,1.6972260235036054,121.07769899954853,71.33858267716535,5089.193378386756,0,0,0
Caine2019,10.1111/nph.15344,Fig3a_3b,IR64,OsEPF1,Overexpression,OsEPF1oeS,47.32,165.1,71.33858267716535,24.526531083979418,0.3578449328449328,68.5395511653302,450.0,1000.0,30.0,60.0,Well_Watered,WebPlotDigitizer,1.6972260235036054,121.07769899954853,71.33858267716535,5089.193378386756,0,0,0
Caine2019,10.1111/nph.15344,Fig3a_3b,IR64,OsEPF1,Overexpression,OsEPF1oeS,47.32,165.1,71.33858267716535,23.135131755450967,0.3196886446886446,72.36769944701363,450.0,1000.0,30.0,60.0,Well_Watered,WebPlotDigitizer,1.6972260235036054,121.07769899954853,71.33858267716535,5089.193378386756,0,0,0
Caine2019,10.1111/nph.15344,Fig3a_3b,IR64,OsEPF1,Overexpression,OsEPF1oeS,47.32,165.1,71.33858267716535,21.891753632085123,0.3181623931623931,68.80685493496199,450.0,1000.0,30.0,60.0,Well_Watered,WebPlotDigitizer,1.6972260235036054,121.07769899954853,71.33858267716535,5089.193378386756,0,0,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Stomagen,74.06201405205371,346.9522583068399,78.6535431665776,2.2123837431519995,0.0679029782690897,32.58154206999054,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,104.0567206179056,94.38425179989314,6186.379852656687,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Stomagen,74.06201405205371,346.9522583068399,78.6535431665776,4.6541450650254355,0.0959129429035344,48.52468211413759,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,104.0567206179056,94.38425179989314,6186.379852656687,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Stomagen,74.06201405205371,346.9522583068399,78.6535431665776,8.173971206523126,0.1188805355991014,68.75785985763099,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,104.0567206179056,94.38425179989314,6186.379852656687,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Stomagen,74.06201405205371,346.9522583068399,78.6535431665776,10.72797122612386,0.1393035877132499,77.01144961324972,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,104.0567206179056,94.38425179989314,6186.379852656687,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Stomagen,74.06201405205371,346.9522583068399,78.6535431665776,13.10865176357596,0.1538790898374074,85.18799908049169,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,104.0567206179056,94.38425179989314,6186.379852656687,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Stomagen,74.06201405205371,346.9522583068399,78.6535431665776,13.9537863716103,0.1566349340510243,89.08476551638738,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,104.0567206179056,94.38425179989314,6186.379852656687,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Stomagen,74.06201405205371,346.9522583068399,78.6535431665776,14.117182982643552,0.1576892279632554,89.52534783119823,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,104.0567206179056,94.38425179989314,6186.379852656687,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Stomagen,74.06201405205371,346.9522583068399,78.6535431665776,14.45235551809638,0.1570130563402211,92.04556522217194,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,104.0567206179056,94.38425179989314,6186.379852656687,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Stomagen,74.06201405205371,346.9522583068399,78.6535431665776,14.21655869929536,0.1598111612802776,88.95848440999868,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,104.0567206179056,94.38425179989314,6186.379852656687,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Stomagen,74.06201405205371,346.9522583068399,78.6535431665776,14.884184168487906,0.1704030338753086,87.34694347859626,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,104.0567206179056,94.38425179989314,6186.379852656687,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,epfl10,288.8904906689032,346.9522583068399,16.73480032131326,1.8147338710467835,0.0475666718565804,38.151373644942794,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,22.139732954475388,20.08176038557591,280.05354179422636,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,epfl10,288.8904906689032,346.9522583068399,16.73480032131326,3.631427815400301,0.0611701772726262,59.36598481994875,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,22.139732954475388,20.08176038557591,280.05354179422636,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,epfl10,288.8904906689032,346.9522583068399,16.73480032131326,6.8672393347511225,0.0993894437153851,69.09425264936965,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,22.139732954475388,20.08176038557591,280.05354179422636,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,epfl10,288.8904906689032,346.9522583068399,16.73480032131326,9.477983476582027,0.1215073733846393,78.0033607226359,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,22.139732954475388,20.08176038557591,280.05354179422636,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,epfl10,288.8904906689032,346.9522583068399,16.73480032131326,13.279104638513482,0.1903189572721813,69.77289508539397,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,22.139732954475388,20.08176038557591,280.05354179422636,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,epfl10,288.8904906689032,346.9522583068399,16.73480032131326,14.976503621235436,0.2184979648123846,68.54298910333172,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,22.139732954475388,20.08176038557591,280.05354179422636,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,epfl10,288.8904906689032,346.9522583068399,16.73480032131326,15.424061859913564,0.2297259725527703,67.14113205623934,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,22.139732954475388,20.08176038557591,280.05354179422636,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,epfl10,288.8904906689032,346.9522583068399,16.73480032131326,15.986504895283089,0.2375219644565048,67.30537502863466,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,22.139732954475388,20.08176038557591,280.05354179422636,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,epfl10,288.8904906689032,346.9522583068399,16.73480032131326,16.26199319854563,0.2521819880335417,64.48514949601669,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,22.139732954475388,20.08176038557591,280.05354179422636,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,epfl10,288.8904906689032,346.9522583068399,16.73480032131326,17.27074492586023,0.2619286460997798,65.93683120585852,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,22.139732954475388,20.08176038557591,280.05354179422636,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Wild Type,346.9522583068399,346.9522583068399,0.0,1.701098621088434,0.0348550901932872,48.80488363837462,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,0.0,0.0,0.0,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Wild Type,346.9522583068399,346.9522583068399,0.0,3.1200691905877314,0.048458595609333,64.38629001429034,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,0.0,0.0,0.0,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Wild Type,346.9522583068399,346.9522583068399,0.0,6.41269833491773,0.0866778620520919,73.98311613943372,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,0.0,0.0,0.0,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Wild Type,346.9522583068399,346.9522583068399,0.0,8.796171976831937,0.1113403323027648,79.00256623011275,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,0.0,0.0,0.0,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Wild Type,346.9522583068399,346.9522583068399,0.0,13.392666385722828,0.1937087123823929,69.13817257369861,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,0.0,0.0,0.0,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Wild Type,346.9522583068399,346.9522583068399,0.0,14.63559787136039,0.215953424230966,67.7720111337867,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,0.0,0.0,0.0,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Wild Type,346.9522583068399,346.9522583068399,0.0,15.310353107206211,0.2263339931937988,67.64495642551006,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,0.0,0.0,0.0,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Wild Type,346.9522583068399,346.9522583068399,0.0,15.304619892783991,0.229047576680976,66.81851916774785,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,0.0,0.0,0.0,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Wild Type,346.9522583068399,346.9522583068399,0.0,16.14835794858728,0.2335383349273783,69.14649774140427,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,0.0,0.0,0.0,0,1,0
Karavolias2023,10.1093/plphys/kiad183,Fig2a_3a_3b,Nipponbare,OsEPFL9/10,KO,Wild Type,346.9522583068399,346.9522583068399,0.0,17.04332742044553,0.2551491358793568,66.79751182267063,400.0,1200.0,28.0,65.0,Well_Watered,WebPlotDigitizer,1.3229756273983422,0.0,0.0,0.0,0,1,0
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Stomagen,79.08872901678657,369.736211031175,78.60941756388637,24.0,0.0608108108108107,394.66666666666737,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,125.95359323658414,117.91412634582956,6179.440529733447,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Stomagen,79.08872901678657,369.736211031175,78.60941756388637,24.0,0.1119691119691119,214.34482758620703,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,125.95359323658414,117.91412634582956,6179.440529733447,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Stomagen,79.08872901678657,369.736211031175,78.60941756388637,24.0,0.1245173745173745,192.7441860465117,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,125.95359323658414,117.91412634582956,6179.440529733447,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Stomagen,79.08872901678657,369.736211031175,78.60941756388637,24.0,0.1322393822393821,181.48905109489073,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,125.95359323658414,117.91412634582956,6179.440529733447,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Stomagen,79.08872901678657,369.736211031175,78.60941756388637,24.0,0.1447876447876447,165.7600000000001,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,125.95359323658414,117.91412634582956,6179.440529733447,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Stomagen,79.08872901678657,369.736211031175,78.60941756388637,24.0,0.1505791505791505,159.38461538461547,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,125.95359323658414,117.91412634582956,6179.440529733447,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Stomagen,79.08872901678657,369.736211031175,78.60941756388637,24.0,0.193050193050193,124.32000000000004,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,125.95359323658414,117.91412634582956,6179.440529733447,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Stomagen,79.08872901678657,369.736211031175,78.60941756388637,24.0,0.2065637065637065,116.1869158878505,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,125.95359323658414,117.91412634582956,6179.440529733447,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Stomagen,79.08872901678657,369.736211031175,78.60941756388637,18.0,0.1207513416815741,149.06666666666683,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,176.58003010623045,117.91412634582956,6179.440529733447,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Stomagen,79.08872901678657,369.736211031175,78.60941756388637,18.0,0.1270125223613595,141.71830985915503,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,176.58003010623045,117.91412634582956,6179.440529733447,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Stomagen,79.08872901678657,369.736211031175,78.60941756388637,18.0,0.127906976744186,140.72727272727278,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,176.58003010623045,117.91412634582956,6179.440529733447,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Stomagen,79.08872901678657,369.736211031175,78.60941756388637,18.0,0.1493738819320214,120.50299401197611,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,176.58003010623045,117.91412634582956,6179.440529733447,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Stomagen,79.08872901678657,369.736211031175,78.60941756388637,18.0,0.163685152057245,109.96721311475416,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,176.58003010623045,117.91412634582956,6179.440529733447,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Stomagen,79.08872901678657,369.736211031175,78.60941756388637,18.0,0.1860465116279069,96.75000000000004,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,176.58003010623045,117.91412634582956,6179.440529733447,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Stomagen,79.08872901678657,369.736211031175,78.60941756388637,18.0,0.2030411449016099,88.65198237885467,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,176.58003010623045,117.91412634582956,6179.440529733447,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Stomagen,79.08872901678657,369.736211031175,78.60941756388637,18.0,0.1878354203935598,95.8285714285715,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,176.58003010623045,117.91412634582956,6179.440529733447,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 1,264.34852118305355,369.736211031175,28.503480780040636,24.0,0.1254826254826254,191.26153846153855,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,45.67030179403534,42.755221170060956,812.448416578146,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 1,264.34852118305355,369.736211031175,28.503480780040636,24.0,0.1332046332046332,180.17391304347828,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,45.67030179403534,42.755221170060956,812.448416578146,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 1,264.34852118305355,369.736211031175,28.503480780040636,24.0,0.1611969111969111,148.88622754491027,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,45.67030179403534,42.755221170060956,812.448416578146,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 1,264.34852118305355,369.736211031175,28.503480780040636,24.0,0.2538610038610038,94.53992395437264,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,45.67030179403534,42.755221170060956,812.448416578146,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 1,264.34852118305355,369.736211031175,28.503480780040636,24.0,0.2702702702702702,88.80000000000003,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,45.67030179403534,42.755221170060956,812.448416578146,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 1,264.34852118305355,369.736211031175,28.503480780040636,24.0,0.2789575289575289,86.03460207612459,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,45.67030179403534,42.755221170060956,812.448416578146,0,0,1
